fecha_pedido,dia_semana,mes,dia_mes,hora_pedido,es_fin_semana,es_festivo,cliente_id,segmento_cliente,compras_previas,ticket_promedio_historico,dias_desde_ultima_compra,zona_entrega,num_items_carrito,incluye_perecederos,valor_carrito,tipo_entrega,nivel_inventario_general,productos_agotados,tiempo_carga_sitio,hay_promocion,descuento_aplicado,canal_adquisicion,clima,temperatura,compra_exitosa
2024-06-28 17:07:49,Friday,6,28,17,0,0,CLI_9502,Nuevo,0,0.0,999,Villa Nueva,13,1,66.41,Mismo día,80.43,4,0.75,1,5,Redes Sociales,Lluvioso,22.8,1
2025-08-22 15:52:12,Friday,8,22,15,0,0,CLI_9056,Regular,7,42.65,4,Zona 1,7,1,52.19,Día siguiente,54.46,11,3.88,0,0,Búsqueda Pagada,Lluvioso,18.6,0
2024-12-07 11:41:21,Saturday,12,7,11,1,0,CLI_2713,Regular,9,31.17,14,Zona 10,16,1,104.9,Mismo día,58.49,8,0.79,0,0,Orgánico,Soleado,27.1,0
2025-02-14 20:01:42,Friday,2,14,20,0,0,CLI_1601,Nuevo,0,0.0,999,Zona 15,1,1,4.08,Programada,63.01,9,2.27,1,15,Email,Soleado,27.8,1
2024-04-28 14:42:56,Sunday,4,28,14,1,0,CLI_9431,Nuevo,0,0.0,999,Mixco,5,1,20.15,Mismo día,59.49,7,3.24,0,0,Orgánico,Soleado,27.3,0
2024-07-11 18:52:32,Thursday,7,11,18,0,0,CLI_6927,Regular,9,42.09,33,Zona 15,2,1,12.67,Mismo día,70.09,1,2.68,0,0,Búsqueda Pagada,Soleado,24.7,1
2025-07-16 04:46:12,Wednesday,7,16,4,0,0,CLI_5719,Regular,18,36.5,39,Zona 15,24,1,121.8,Día siguiente,100.0,1,4.9,1,10,Orgánico,Soleado,23.4,1
2025-10-07 22:10:06,Tuesday,10,7,22,0,0,CLI_4920,VIP,34,64.34,85,Mixco,20,1,70.66,Programada,92.49,0,0.62,0,0,Redes Sociales,Soleado,23.4,1
2024-04-05 08:10:51,Friday,4,5,8,0,0,CLI_2858,Regular,8,34.3,23,Villa Nueva,18,1,119.77,Programada,74.26,3,2.85,0,0,Referido,Soleado,31.3,0
2025-05-25 10:37:34,Sunday,5,25,10,1,0,CLI_9337,VIP,66,63.71,82,Zona 10,20,1,135.19,Mismo día,44.14,10,4.52,0,0,Orgánico,Lluvioso,31.2,0
2025-04-28 08:52:26,Monday,4,28,8,0,0,CLI_8483,Nuevo,0,0.0,999,Villa Nueva,12,1,60.37,Programada,43.59,9,1.05,1,5,Búsqueda Pagada,Lluvioso,31.6,0
2025-06-04 04:58:12,Wednesday,6,4,4,0,0,CLI_2143,Nuevo,0,0.0,999,Mixco,3,0,6.53,Día siguiente,57.85,5,1.34,1,15,Redes Sociales,Nublado,21.1,0
2025-02-28 12:22:28,Friday,2,28,12,0,0,CLI_9318,Regular,17,41.29,73,Zona 10,2,0,13.94,Mismo día,39.86,25,3.7,1,5,Orgánico,Soleado,21.5,1
2024-11-01 21:22:11,Friday,11,1,21,0,1,CLI_9022,Regular,13,41.28,48,Zona 15,17,1,116.23,Día siguiente,51.47,5,3.59,0,0,Orgánico,Nublado,20.3,0
2025-05-10 12:33:56,Saturday,5,10,12,1,0,CLI_6446,VIP,82,73.83,58,Zona 15,6,1,19.66,Mismo día,70.95,4,2.34,1,20,Orgánico,Soleado,25.6,1
2024-09-01 20:49:06,Sunday,9,1,20,1,0,CLI_7274,VIP,25,96.95,23,Zona 10,2,1,8.55,Mismo día,27.63,28,4.9,0,0,Redes Sociales,Lluvioso,25.4,0
2025-04-29 13:52:48,Tuesday,4,29,13,0,0,CLI_7325,Inactivo,3,17.55,83,San Miguel Petapa,3,1,18.59,Día siguiente,58.51,9,3.3,0,0,Email,Soleado,31.4,0
2024-05-09 18:17:16,Thursday,5,9,18,0,0,CLI_6439,Regular,8,28.01,36,Zona 1,9,1,48.63,Mismo día,77.41,0,0.72,1,15,Email,Nublado,33.9,1
2025-04-12 00:33:31,Saturday,4,12,0,1,0,CLI_3361,Nuevo,0,0.0,999,Zona 1,17,1,37.54,Día siguiente,52.28,4,3.08,0,0,Orgánico,Soleado,29.9,1
2024-09-28 12:19:35,Saturday,9,28,12,1,0,CLI_7512,VIP,92,113.67,68,Villa Nueva,2,1,15.47,Mismo día,54.64,8,2.46,1,10,Referido,Lluvioso,24.1,1
2024-11-20 22:49:15,Wednesday,11,20,22,0,0,CLI_8994,Regular,6,41.91,28,Zona 10,12,1,93.9,Mismo día,65.65,10,3.2,1,10,Email,Soleado,20.5,0
2024-08-28 22:58:47,Wednesday,8,28,22,0,0,CLI_5708,Regular,14,40.1,27,Zona 1,10,1,47.03,Mismo día,49.58,6,1.43,0,0,Orgánico,Lluvioso,20.2,0
2025-03-20 03:35:03,Thursday,3,20,3,0,0,CLI_2646,Nuevo,0,0.0,999,Zona 1,7,0,32.42,Mismo día,100.0,1,1.82,1,5,Orgánico,Nublado,26.1,1
2024-11-02 01:03:14,Saturday,11,2,1,1,0,CLI_1753,Regular,9,39.37,39,Zona 15,11,0,87.53,Mismo día,55.42,14,3.78,1,10,Orgánico,Nublado,21.0,1
2025-01-02 13:38:51,Thursday,1,2,13,0,0,CLI_8056,VIP,88,50.11,46,Zona 1,13,1,30.64,Día siguiente,34.31,27,1.66,0,0,Referido,Nublado,18.9,0
2024-07-03 06:11:20,Wednesday,7,3,6,0,0,CLI_3868,Regular,10,43.78,76,Zona 1,15,1,114.76,Día siguiente,45.69,13,3.19,0,0,Orgánico,Lluvioso,19.5,0
2025-01-26 22:33:46,Sunday,1,26,22,1,0,CLI_4945,Nuevo,0,0.0,999,Mixco,21,0,108.78,Día siguiente,74.05,1,0.55,0,0,Orgánico,Soleado,23.8,1
2025-04-17 23:13:31,Thursday,4,17,23,0,0,CLI_5161,Nuevo,0,0.0,999,Zona 1,17,1,69.0,Día siguiente,79.81,2,2.43,0,0,Orgánico,Soleado,32.9,1
2025-04-21 10:28:20,Monday,4,21,10,0,0,CLI_9955,Regular,4,34.61,67,Villa Nueva,15,1,68.79,Mismo día,59.38,12,2.17,0,0,Redes Sociales,Soleado,30.1,1
2024-12-19 21:23:34,Thursday,12,19,21,0,0,CLI_5901,Nuevo,0,0.0,999,Mixco,5,1,32.86,Programada,65.8,4,3.37,0,0,Orgánico,Soleado,21.1,0
2024-07-22 14:00:22,Monday,7,22,14,0,0,CLI_8916,Regular,7,38.28,48,Zona 10,12,1,56.69,Día siguiente,6.85,22,4.87,0,0,Búsqueda Pagada,Nublado,19.4,0
2025-01-02 20:55:41,Thursday,1,2,20,0,0,CLI_5847,Nuevo,0,0.0,999,Zona 10,11,1,49.33,Mismo día,44.9,7,1.8,1,5,Búsqueda Pagada,Soleado,26.9,1
2025-08-02 01:47:08,Saturday,8,2,1,1,0,CLI_9138,Regular,11,49.6,77,Mixco,20,0,86.26,Mismo día,60.71,6,4.91,0,0,Redes Sociales,Lluvioso,20.5,0
2024-08-23 22:06:09,Friday,8,23,22,0,0,CLI_6772,VIP,22,71.16,32,Mixco,17,1,68.93,Mismo día,62.06,5,1.24,0,0,Búsqueda Pagada,Lluvioso,26.2,0
2025-09-27 09:07:30,Saturday,9,27,9,1,0,CLI_3240,Nuevo,0,0.0,999,Villa Nueva,3,1,11.41,Mismo día,76.13,1,2.58,1,5,Referido,Nublado,27.1,1
2025-03-27 01:12:53,Thursday,3,27,1,0,0,CLI_6977,Nuevo,0,0.0,999,Zona 15,2,1,8.24,Mismo día,56.01,10,1.74,1,20,Orgánico,Soleado,34.8,1
2025-03-01 06:23:41,Saturday,3,1,6,1,0,CLI_4289,Regular,8,39.72,75,Zona 10,24,1,103.66,Día siguiente,69.01,11,2.13,1,15,Redes Sociales,Soleado,31.0,0
2025-01-09 19:19:39,Thursday,1,9,19,0,0,CLI_9221,Regular,9,48.9,48,San Miguel Petapa,8,1,16.15,Día siguiente,41.62,8,1.65,0,0,Búsqueda Pagada,Soleado,25.3,0
2025-05-08 10:44:44,Thursday,5,8,10,0,0,CLI_6549,VIP,41,98.14,43,Villa Nueva,10,1,57.95,Día siguiente,49.94,14,4.12,0,0,Orgánico,Soleado,25.1,0
2024-05-24 08:12:51,Friday,5,24,8,0,0,CLI_7511,Inactivo,4,34.89,71,Zona 1,3,0,12.15,Día siguiente,70.28,2,3.26,0,0,Redes Sociales,Lluvioso,29.1,1
2025-02-08 00:30:24,Saturday,2,8,0,1,0,CLI_5332,Regular,8,32.65,72,Zona 1,13,1,80.42,Mismo día,72.9,2,2.85,0,0,Orgánico,Soleado,25.9,1
2024-09-25 21:16:59,Wednesday,9,25,21,0,0,CLI_7242,VIP,79,60.16,13,Mixco,2,1,8.82,Mismo día,51.86,8,1.95,0,0,Orgánico,Nublado,27.8,1
2024-01-26 22:33:25,Friday,1,26,22,0,0,CLI_6374,Regular,19,42.99,32,Zona 15,10,1,57.49,Mismo día,46.88,4,1.59,1,15,Referido,Soleado,23.2,0
2024-11-05 23:38:17,Tuesday,11,5,23,0,0,CLI_7689,Nuevo,0,0.0,999,Villa Nueva,18,1,89.64,Mismo día,67.12,13,1.72,0,0,Orgánico,Soleado,25.8,0
2025-05-19 04:13:40,Monday,5,19,4,0,0,CLI_2592,VIP,57,112.7,88,Villa Nueva,9,1,31.33,Día siguiente,34.38,20,4.22,0,0,Redes Sociales,Soleado,30.7,0
2025-04-09 13:30:29,Wednesday,4,9,13,0,0,CLI_9850,Inactivo,3,23.68,49,Zona 10,24,1,145.22,Mismo día,66.15,14,3.35,1,5,Orgánico,Nublado,31.7,0
2024-04-11 17:48:59,Thursday,4,11,17,0,0,CLI_7686,Inactivo,4,17.59,68,Mixco,9,0,43.67,Día siguiente,51.82,7,0.72,0,0,Búsqueda Pagada,Soleado,29.3,1
2025-01-14 07:54:37,Tuesday,1,14,7,0,0,CLI_8264,Regular,16,44.27,71,Villa Nueva,18,0,124.8,Programada,79.53,2,3.79,0,0,Referido,Nublado,18.4,0
2025-01-06 03:37:02,Monday,1,6,3,0,0,CLI_7018,Regular,10,41.29,18,Mixco,6,1,13.88,Día siguiente,30.97,10,4.51,0,0,Redes Sociales,Soleado,19.1,0
2024-05-05 16:33:20,Sunday,5,5,16,1,0,CLI_2501,Regular,14,27.5,74,Zona 1,5,1,20.12,Mismo día,43.76,11,3.81,0,0,Búsqueda Pagada,Lluvioso,32.2,0
2024-01-22 01:50:29,Monday,1,22,1,0,0,CLI_6464,VIP,79,77.84,65,Zona 10,16,1,53.1,Mismo día,34.7,21,1.06,0,0,Referido,Nublado,19.2,0
2025-07-21 07:32:32,Monday,7,21,7,0,0,CLI_4538,Regular,3,43.48,7,Zona 10,12,1,64.9,Día siguiente,72.64,2,0.61,1,15,Referido,Lluvioso,22.0,1
2024-05-28 04:43:58,Tuesday,5,28,4,0,0,CLI_9850,Regular,5,42.75,29,Zona 10,13,1,30.66,Día siguiente,70.96,3,4.81,1,15,Búsqueda Pagada,Nublado,34.6,1
2024-01-27 04:47:55,Saturday,1,27,4,1,0,CLI_1243,Nuevo,0,0.0,999,Zona 10,12,1,34.14,Día siguiente,76.2,2,4.92,0,0,Búsqueda Pagada,Soleado,24.4,0
2024-01-17 06:20:38,Wednesday,1,17,6,0,0,CLI_5347,VIP,66,114.22,88,Mixco,15,1,93.69,Mismo día,95.76,0,4.69,0,0,Orgánico,Soleado,22.2,1
2024-04-26 02:18:50,Friday,4,26,2,0,0,CLI_8802,Regular,4,31.05,61,San Miguel Petapa,14,0,80.16,Programada,74.8,4,2.56,0,0,Referido,Soleado,34.0,0
2025-06-09 21:36:52,Monday,6,9,21,0,0,CLI_2786,Regular,19,49.53,77,Zona 15,12,0,31.84,Día siguiente,77.62,3,4.98,1,20,Redes Sociales,Lluvioso,22.4,1
2025-09-21 01:34:43,Sunday,9,21,1,1,0,CLI_9543,Regular,8,40.56,26,Zona 1,12,1,76.71,Mismo día,37.85,25,4.9,1,5,Redes Sociales,Nublado,20.5,0
2024-03-03 17:26:21,Sunday,3,3,17,1,0,CLI_7580,Regular,9,44.53,84,Zona 15,22,0,109.85,Mismo día,79.58,1,4.03,0,0,Redes Sociales,Nublado,25.5,0
2025-05-17 16:08:58,Saturday,5,17,16,1,0,CLI_2204,VIP,85,86.03,48,Zona 1,5,1,10.88,Mismo día,47.41,11,1.19,1,20,Redes Sociales,Nublado,29.8,1
2024-05-09 10:00:46,Thursday,5,9,10,0,0,CLI_9984,Regular,5,26.44,78,Mixco,13,1,56.13,Día siguiente,72.61,1,3.45,0,0,Orgánico,Soleado,26.0,1
2025-06-01 22:02:34,Sunday,6,1,22,1,0,CLI_8048,Regular,13,43.79,5,Zona 1,17,1,122.41,Mismo día,47.95,13,3.03,0,0,Orgánico,Soleado,19.4,0
2025-10-28 20:04:24,Tuesday,10,28,20,0,0,CLI_4522,Regular,9,46.15,5,Zona 15,4,1,19.43,Mismo día,73.35,3,1.42,0,0,Orgánico,Nublado,18.3,1
2025-04-09 14:31:02,Wednesday,4,9,14,0,0,CLI_7815,Regular,6,32.38,37,Zona 15,15,1,104.41,Mismo día,82.16,1,4.21,0,0,Redes Sociales,Soleado,27.9,0
2025-01-18 05:33:26,Saturday,1,18,5,1,0,CLI_8770,Inactivo,3,17.56,62,Zona 15,22,1,51.21,Programada,82.81,4,1.87,0,0,Orgánico,Nublado,27.7,0
2024-04-05 15:43:26,Friday,4,5,15,0,0,CLI_2582,Nuevo,0,0.0,999,Mixco,15,0,106.36,Mismo día,42.5,11,1.64,0,0,Orgánico,Soleado,35.0,0
2025-07-23 02:11:01,Wednesday,7,23,2,0,0,CLI_6400,Regular,18,43.86,85,Zona 15,8,1,34.27,Mismo día,45.2,12,3.69,0,0,Referido,Nublado,27.5,0
2025-03-09 01:52:23,Sunday,3,9,1,1,0,CLI_5712,Nuevo,0,0.0,999,Zona 10,4,1,15.12,Día siguiente,46.9,3,3.69,0,0,Búsqueda Pagada,Soleado,26.6,0
2024-06-07 23:54:39,Friday,6,7,23,0,0,CLI_8900,Nuevo,0,0.0,999,Zona 1,6,1,16.39,Mismo día,65.42,11,1.73,1,5,Orgánico,Lluvioso,27.8,0
2024-12-24 20:15:10,Tuesday,12,24,20,0,0,CLI_7022,VIP,82,103.53,47,Zona 15,1,1,4.28,Mismo día,75.58,1,0.57,1,5,Referido,Nublado,26.4,1
2025-08-10 08:14:03,Sunday,8,10,8,1,0,CLI_8030,Nuevo,0,0.0,999,Zona 15,19,1,100.29,Programada,68.65,5,2.43,0,0,Redes Sociales,Lluvioso,27.6,0
2024-09-30 01:03:14,Monday,9,30,1,0,0,CLI_3955,VIP,38,77.76,43,Villa Nueva,20,1,77.17,Mismo día,62.11,7,0.82,0,0,Búsqueda Pagada,Soleado,27.8,0
2024-12-25 00:13:20,Wednesday,12,25,0,0,1,CLI_3972,Regular,18,29.07,12,Zona 10,11,1,45.3,Día siguiente,86.2,0,2.44,1,10,Orgánico,Soleado,18.8,1
2025-02-14 02:32:00,Friday,2,14,2,0,0,CLI_3324,Regular,7,26.8,47,Zona 10,1,1,6.71,Día siguiente,74.44,4,0.96,0,0,Orgánico,Soleado,27.8,1
2025-06-27 07:49:57,Friday,6,27,7,0,0,CLI_7163,Nuevo,0,0.0,999,Zona 15,17,1,133.01,Mismo día,59.88,11,3.82,1,10,Orgánico,Lluvioso,20.6,0
2025-01-13 11:20:46,Monday,1,13,11,0,0,CLI_6314,Nuevo,0,0.0,999,Zona 15,16,1,59.6,Día siguiente,52.17,9,1.27,1,5,Redes Sociales,Nublado,22.6,1
2025-09-24 01:48:42,Wednesday,9,24,1,0,0,CLI_2336,Nuevo,0,0.0,999,Zona 15,21,1,130.68,Mismo día,77.5,2,3.54,1,10,Orgánico,Lluvioso,24.0,0
2025-05-12 22:06:10,Monday,5,12,22,0,0,CLI_8242,VIP,84,58.19,89,Zona 10,15,1,96.29,Programada,53.65,4,2.18,0,0,Email,Lluvioso,34.4,0
2024-04-26 12:34:02,Friday,4,26,12,0,0,CLI_8043,Regular,3,30.51,73,Villa Nueva,10,1,60.35,Programada,38.47,26,2.74,1,5,Referido,Soleado,33.1,0
2024-11-11 01:39:12,Monday,11,11,1,0,0,CLI_4612,VIP,23,80.41,73,Zona 15,19,1,64.13,Día siguiente,78.97,4,0.91,0,0,Referido,Nublado,18.1,1
2024-08-04 04:59:47,Sunday,8,4,4,1,0,CLI_5186,Nuevo,0,0.0,999,Zona 10,5,1,17.43,Mismo día,74.06,4,2.41,0,0,Redes Sociales,Nublado,21.7,1
2025-03-16 06:23:48,Sunday,3,16,6,1,0,CLI_3116,Regular,8,34.58,36,San Miguel Petapa,13,1,41.62,Día siguiente,69.88,10,0.81,0,0,Búsqueda Pagada,Soleado,30.4,0
2024-12-28 02:37:27,Saturday,12,28,2,1,0,CLI_7505,Regular,3,47.38,9,Zona 1,21,1,121.41,Mismo día,86.91,3,4.25,0,0,Redes Sociales,Soleado,25.8,1
2024-03-20 11:23:53,Wednesday,3,20,11,0,0,CLI_8033,Regular,13,39.97,77,Zona 10,7,0,33.72,Mismo día,51.8,5,2.34,0,0,Orgánico,Soleado,26.6,0
2025-03-03 10:32:27,Monday,3,3,10,0,0,CLI_2887,Nuevo,0,0.0,999,Zona 10,21,1,153.09,Día siguiente,32.8,29,2.51,1,5,Búsqueda Pagada,Soleado,30.5,0
2024-06-24 22:30:18,Monday,6,24,22,0,0,CLI_8538,Regular,15,32.69,32,Villa Nueva,5,1,28.97,Mismo día,27.82,26,0.96,0,0,Redes Sociales,Nublado,19.9,0
2025-08-26 14:34:47,Tuesday,8,26,14,0,0,CLI_9584,VIP,61,111.91,76,Villa Nueva,3,1,13.91,Día siguiente,48.82,7,2.35,1,5,Redes Sociales,Lluvioso,25.4,0
2024-12-13 08:04:01,Friday,12,13,8,0,0,CLI_6456,VIP,25,105.26,22,Zona 15,17,1,50.91,Programada,52.48,14,3.12,0,0,Orgánico,Soleado,19.7,0
2024-04-26 19:19:07,Friday,4,26,19,0,0,CLI_9355,Nuevo,0,0.0,999,Zona 10,22,1,142.92,Día siguiente,36.91,20,3.01,0,0,Redes Sociales,Soleado,32.0,0
2025-10-22 05:22:38,Wednesday,10,22,5,0,0,CLI_4871,VIP,84,64.26,13,Villa Nueva,2,1,10.39,Mismo día,49.41,9,1.14,0,0,Orgánico,Lluvioso,27.0,1
2024-07-21 06:19:00,Sunday,7,21,6,1,0,CLI_3504,Nuevo,0,0.0,999,Zona 15,21,1,44.28,Día siguiente,57.61,11,3.53,0,0,Referido,Lluvioso,25.1,0
2025-10-05 17:59:24,Sunday,10,5,17,1,0,CLI_8601,VIP,73,100.64,56,Villa Nueva,22,0,70.85,Mismo día,53.24,5,4.19,0,0,Redes Sociales,Lluvioso,22.1,1
2025-10-04 11:30:36,Saturday,10,4,11,1,0,CLI_3473,Regular,18,30.2,8,Villa Nueva,12,1,63.01,Programada,29.24,29,3.42,0,0,Redes Sociales,Soleado,22.3,0
2024-11-06 10:00:02,Wednesday,11,6,10,0,0,CLI_1920,Inactivo,3,15.86,67,Zona 10,22,0,93.17,Mismo día,53.74,6,0.7,0,0,Búsqueda Pagada,Soleado,26.3,1
2025-04-17 16:27:13,Thursday,4,17,16,0,0,CLI_1616,VIP,28,50.37,61,Zona 1,16,1,87.78,Mismo día,19.22,14,2.84,0,0,Email,Nublado,25.1,0
2024-10-20 02:47:37,Sunday,10,20,2,1,1,CLI_2479,Nuevo,0,0.0,999,Mixco,7,1,22.19,Programada,61.29,9,3.22,0,0,Referido,Soleado,23.4,0
2024-02-12 16:22:27,Monday,2,12,16,0,0,CLI_4084,VIP,95,83.17,13,Mixco,16,1,88.5,Mismo día,52.69,13,4.38,1,15,Email,Soleado,23.8,0
2024-03-04 16:24:10,Monday,3,4,16,0,0,CLI_2695,Nuevo,0,0.0,999,Zona 15,23,0,178.27,Mismo día,80.95,2,4.73,0,0,Orgánico,Soleado,26.9,1
2025-10-23 06:16:57,Thursday,10,23,6,0,0,CLI_1641,Regular,15,41.37,7,Zona 10,7,1,48.23,Día siguiente,100.0,3,3.98,1,5,Orgánico,Lluvioso,20.6,1
2025-03-25 19:04:50,Tuesday,3,25,19,0,0,CLI_9564,Regular,5,45.61,60,Zona 1,18,1,70.89,Programada,55.49,9,4.98,1,15,Orgánico,Soleado,25.7,0
2024-12-12 21:46:06,Thursday,12,12,21,0,0,CLI_1857,Nuevo,0,0.0,999,San Miguel Petapa,11,0,71.38,Día siguiente,75.89,1,0.53,0,0,Redes Sociales,Soleado,21.2,1
2024-04-06 20:18:53,Saturday,4,6,20,1,0,CLI_7333,Inactivo,3,22.21,54,Zona 15,16,0,54.27,Mismo día,74.11,3,0.68,1,10,Redes Sociales,Nublado,33.6,1
2025-09-09 05:28:29,Tuesday,9,9,5,0,0,CLI_6461,Regular,6,49.77,19,Zona 15,10,1,43.35,Mismo día,94.5,2,4.41,0,0,Redes Sociales,Nublado,24.3,1
2024-05-24 12:44:11,Friday,5,24,12,0,0,CLI_6082,Regular,14,37.35,42,Mixco,14,1,107.73,Día siguiente,83.76,2,1.25,0,0,Email,Nublado,31.5,0
2024-03-27 11:16:17,Wednesday,3,27,11,0,0,CLI_7171,Regular,3,40.9,4,Zona 15,8,1,18.03,Día siguiente,58.32,3,4.27,0,0,Orgánico,Nublado,31.1,1
2025-03-09 18:30:48,Sunday,3,9,18,1,0,CLI_6928,Regular,14,36.37,20,San Miguel Petapa,3,1,14.79,Mismo día,52.33,8,3.39,0,0,Email,Soleado,30.9,0
2024-12-15 17:42:16,Sunday,12,15,17,1,0,CLI_4145,VIP,48,79.63,30,San Miguel Petapa,20,1,69.55,Día siguiente,24.9,20,1.45,1,15,Orgánico,Nublado,20.9,0
2024-04-13 18:29:03,Saturday,4,13,18,1,0,CLI_9843,VIP,54,64.04,37,Villa Nueva,15,1,117.6,Mismo día,52.17,9,2.28,0,0,Referido,Soleado,30.5,0
2025-09-24 04:46:16,Wednesday,9,24,4,0,0,CLI_7172,VIP,90,64.76,34,Zona 15,18,1,137.78,Mismo día,64.4,7,2.88,1,5,Orgánico,Lluvioso,19.6,1
2025-10-01 06:01:37,Wednesday,10,1,6,0,0,CLI_8170,Nuevo,0,0.0,999,Mixco,24,1,167.03,Mismo día,40.41,6,1.45,1,5,Orgánico,Soleado,19.5,0
2025-09-17 10:22:26,Wednesday,9,17,10,0,0,CLI_8355,Nuevo,0,0.0,999,Zona 15,23,1,123.75,Día siguiente,45.77,7,2.65,1,5,Orgánico,Lluvioso,19.7,0
2025-04-25 07:03:50,Friday,4,25,7,0,0,CLI_7026,VIP,84,82.17,57,Mixco,21,1,87.84,Mismo día,79.68,3,4.0,1,5,Redes Sociales,Nublado,34.9,1
2025-03-04 05:54:01,Tuesday,3,4,5,0,0,CLI_4271,VIP,39,51.11,85,Zona 15,16,1,79.29,Mismo día,27.13,28,3.46,0,0,Referido,Soleado,32.0,0
2024-02-23 23:20:40,Friday,2,23,23,0,0,CLI_8873,Regular,10,29.91,81,Villa Nueva,6,1,38.5,Día siguiente,55.14,14,2.99,0,0,Email,Soleado,23.7,0
2025-06-12 04:32:21,Thursday,6,12,4,0,0,CLI_5670,Nuevo,0,0.0,999,Zona 10,3,1,13.32,Programada,88.39,4,3.09,0,0,Redes Sociales,Nublado,20.5,0
2024-10-06 16:21:33,Sunday,10,6,16,1,0,CLI_9410,Inactivo,4,16.74,49,Mixco,5,1,39.66,Mismo día,51.04,6,1.62,0,0,Orgánico,Soleado,25.9,0
2024-08-15 16:25:30,Thursday,8,15,16,0,0,CLI_6727,Regular,15,30.8,36,Zona 15,15,1,38.44,Mismo día,29.96,27,4.77,1,10,Búsqueda Pagada,Nublado,23.9,0
2025-02-09 18:16:39,Sunday,2,9,18,1,0,CLI_7126,Nuevo,0,0.0,999,Villa Nueva,16,1,78.78,Mismo día,36.98,27,1.27,0,0,Orgánico,Soleado,23.1,0
2024-01-29 11:36:10,Monday,1,29,11,0,0,CLI_2623,Regular,11,36.71,53,Zona 1,20,0,106.14,Mismo día,78.18,0,4.08,1,5,Orgánico,Soleado,25.7,1
2024-02-09 10:26:41,Friday,2,9,10,0,0,CLI_8740,Inactivo,4,20.62,62,Mixco,11,1,35.19,Mismo día,100.0,0,1.57,0,0,Redes Sociales,Lluvioso,21.9,1
2024-01-06 02:53:04,Saturday,1,6,2,1,0,CLI_1311,Nuevo,0,0.0,999,Zona 1,19,1,47.98,Mismo día,86.45,2,2.05,0,0,Búsqueda Pagada,Nublado,27.3,0
2025-07-15 22:10:07,Tuesday,7,15,22,0,0,CLI_9647,Regular,19,41.33,56,Zona 10,2,1,15.37,Programada,43.05,13,2.03,0,0,Email,Nublado,21.5,0
2024-08-31 10:57:52,Saturday,8,31,10,1,0,CLI_2996,Regular,5,28.56,56,Zona 15,1,1,4.06,Día siguiente,84.94,3,1.34,0,0,Búsqueda Pagada,Lluvioso,18.9,1
2025-09-29 16:38:34,Monday,9,29,16,0,0,CLI_2029,Nuevo,0,0.0,999,Zona 15,24,1,187.4,Mismo día,15.35,19,4.57,0,0,Orgánico,Lluvioso,20.9,0
2024-01-17 23:00:31,Wednesday,1,17,23,0,0,CLI_9443,Nuevo,0,0.0,999,San Miguel Petapa,17,1,81.16,Programada,60.61,14,2.35,0,0,Referido,Nublado,27.1,0
2024-01-02 22:23:04,Tuesday,1,2,22,0,0,CLI_6780,Regular,18,31.79,89,Mixco,3,1,16.87,Programada,52.51,3,1.03,0,0,Búsqueda Pagada,Soleado,25.3,1
2024-03-28 19:03:34,Thursday,3,28,19,0,0,CLI_6908,Regular,7,33.88,47,Zona 1,18,1,124.67,Día siguiente,70.3,2,2.35,0,0,Búsqueda Pagada,Soleado,27.5,0
2025-07-11 18:28:16,Friday,7,11,18,0,0,CLI_9316,VIP,72,82.48,56,Zona 1,6,1,20.15,Programada,76.43,2,3.46,0,0,Orgánico,Lluvioso,23.7,1
2025-04-26 01:35:06,Saturday,4,26,1,1,0,CLI_7338,Regular,11,25.79,58,Zona 15,15,1,34.53,Mismo día,89.36,3,2.86,0,0,Búsqueda Pagada,Soleado,26.4,0
2024-12-31 02:27:35,Tuesday,12,31,2,0,1,CLI_6649,Regular,12,45.59,81,Zona 1,3,1,20.29,Mismo día,70.78,4,0.88,0,0,Redes Sociales,Nublado,20.2,1
2025-10-05 03:46:27,Sunday,10,5,3,1,0,CLI_6447,Regular,17,45.59,27,Villa Nueva,21,1,159.5,Mismo día,41.13,8,0.84,0,0,Email,Soleado,21.1,0
2025-10-20 06:22:29,Monday,10,20,6,0,1,CLI_8612,Nuevo,0,0.0,999,Mixco,18,0,71.87,Programada,43.7,14,1.02,0,0,Búsqueda Pagada,Nublado,18.8,1
2024-05-18 02:17:50,Saturday,5,18,2,1,0,CLI_8498,Regular,6,42.03,48,Zona 1,24,1,111.1,Programada,80.16,1,0.98,0,0,Redes Sociales,Nublado,31.6,1
2024-02-14 07:15:44,Wednesday,2,14,7,0,0,CLI_1686,Nuevo,0,0.0,999,Zona 10,4,1,11.76,Día siguiente,65.22,14,2.83,1,5,Orgánico,Lluvioso,20.6,0
2025-07-10 17:14:09,Thursday,7,10,17,0,0,CLI_5150,Regular,4,47.15,57,Zona 10,10,1,51.88,Día siguiente,52.33,9,3.79,1,5,Referido,Nublado,26.4,0
2024-10-19 12:59:49,Saturday,10,19,12,1,0,CLI_1783,Regular,6,44.2,6,Zona 10,18,1,88.27,Día siguiente,78.46,2,3.02,1,15,Email,Lluvioso,20.3,0
2025-03-23 14:33:51,Sunday,3,23,14,1,0,CLI_8204,Nuevo,0,0.0,999,Villa Nueva,24,1,111.44,Mismo día,13.87,25,3.29,0,0,Referido,Lluvioso,26.9,0
